/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8423	Jacques Joseph Charles Villeneuve	is	a Canadian musician	0	4	6	7	7	10	0.843908541236736	Jacques Joseph Charles Villeneuve , , is a Canadian musician and former automobile racing driver .	NNP NNP NNP NNP , , VBZ DT JJ NN CC JJ NN VBG NN .	B-NP I-NP I-NP I-NP O O B-VP B-NP I-NP I-NP O B-NP I-NP I-NP I-NP O	jacques joseph charles villeneuve	be	a canadian musician
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8452	Johanna	gave birth to	a son	0	1	1	4	4	6	0.9824126841158164	Johanna gave birth to a son , Jules , on November 14 , 2006 .	NNP VBD NN TO DT NN , NNP , IN NNP CD , CD .	B-NP B-VP B-NP B-PP B-NP I-NP O B-NP O B-PP B-NP I-NP I-NP I-NP O	johanna	give birth to	a son
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8453	Their second son Jonas	was born on	December 23 , 2007	0	4	4	7	7	11	0.99999999999994	Their second son Jonas was born on December 23 , 2007 .	PRP$ JJ NN NNP VBD VBN IN NNP CD , CD .	B-NP I-NP I-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP O	their second son jonas	bear on	december # , #
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8455	Villeneuve	purchased	a $ 3 million home	4	5	5	6	6	11	0.7458239936821157	In January 2007 , Villeneuve purchased a $ 3 million home in Westmount in Montreal .	IN NNP CD , NNP VBD DT $ CD CD NN IN NNP IN NNP .	B-PP B-NP I-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP B-PP B-NP O	villeneuve	purchase	a $ # # home
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8456	His mother	was the real estate agent responsible for	the sale of the home	0	2	2	9	9	14	0.9999999999706743	His mother was the real estate agent responsible for the sale of the home .	PRP$ NN VBD DT JJ NN NN JJ IN DT NN IN DT NN .	B-NP I-NP B-VP B-NP I-NP I-NP I-NP B-ADJP B-PP B-NP I-NP I-NP I-NP I-NP O	his mother	be estate agent for	the sale of the home
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8457	Jacques	owned	a trendy nightclub and restaurant	0	1	1	2	2	7	0.8446451270506704	Jacques owned a trendy nightclub and restaurant in Montreal called Newtown , which is the English translation of his French last name .	NNP VBD DT JJ NN CC NN IN NNP VBD NNP , WDT VBZ DT NNP NN IN PRP$ JJ JJ NN .	B-NP B-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP B-VP B-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	jacques	own	a trendy nightclub and restaurant
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8457	Montreal	called	Newtown	8	9	9	10	10	11	0.9508275762472058	Jacques owned a trendy nightclub and restaurant in Montreal called Newtown , which is the English translation of his French last name .	NNP VBD DT JJ NN CC NN IN NNP VBD NNP , WDT VBZ DT NNP NN IN PRP$ JJ JJ NN .	B-NP B-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP B-VP B-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	montreal	call	newtown
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8457	Newtown	is the English translation of	his French last name	10	11	13	18	18	22	0.5451000675293173	Jacques owned a trendy nightclub and restaurant in Montreal called Newtown , which is the English translation of his French last name .	NNP VBD DT JJ NN CC NN IN NNP VBD NNP , WDT VBZ DT NNP NN IN PRP$ JJ JJ NN .	B-NP B-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP B-VP B-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	newtown	be english translation of	his french last name
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8458	It	is located on	Crescent Street	0	1	1	4	4	6	0.9999999999990898	It is located on Crescent Street .	PRP VBZ VBN IN NNP NNP .	B-NP B-VP I-VP B-PP B-NP I-NP O	it	locate on	crescent street
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8459	He	sold	it	0	1	1	2	2	3	0.059116452616105174	He sold it in 2009 .	PRP VBD PRP IN CD .	B-NP B-VP B-NP B-PP B-NP O	he	sell	it
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8460	Jacques	asked	his mother	11	12	12	13	13	15	0.3270908028174997	In 1984 , two years after his father 's death , Jacques asked his mother if he could follow his father 's footsteps and go motor racing .	IN CD , CD NNS IN PRP$ NN POS NN , NNP VBD PRP$ NN IN PRP MD VB PRP$ NN POS NNS CC VB NN NN .	B-PP B-NP O B-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP B-SBAR B-NP B-VP I-VP B-NP I-NP I-NP I-NP O B-VP B-NP I-NP O	jacques	ask	his mother
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8460	he	could follow	his father 's footsteps	16	17	17	19	19	23	9.412581067944024E-12	In 1984 , two years after his father 's death , Jacques asked his mother if he could follow his father 's footsteps and go motor racing .	IN CD , CD NNS IN PRP$ NN POS NN , NNP VBD PRP$ NN IN PRP MD VB PRP$ NN POS NNS CC VB NN NN .	B-PP B-NP O B-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP B-SBAR B-NP B-VP I-VP B-NP I-NP I-NP I-NP O B-VP B-NP I-NP O	he	follow	his father 's footsteps
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8460	he	go	motor racing	16	17	24	25	25	27	5.8616252212886256E-12	In 1984 , two years after his father 's death , Jacques asked his mother if he could follow his father 's footsteps and go motor racing .	IN CD , CD NNS IN PRP$ NN POS NN , NNP VBD PRP$ NN IN PRP MD VB PRP$ NN POS NNS CC VB NN NN .	B-PP B-NP O B-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP B-SBAR B-NP B-VP I-VP B-NP I-NP I-NP I-NP O B-VP B-NP I-NP O	he	go	motor racing
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8461	His mother	promised	she	0	2	5	6	6	7	0.0624572838796066	His mother , Joann , promised she would allow him to drive a kart if he got good marks in one of his weakest subjects , Mathematics .	PRP$ NN , NNP , VBD PRP MD VB PRP TO VB DT NN IN PRP VBD JJ NNS IN CD IN PRP$ JJS NNS , NNP .	B-NP I-NP O B-NP O B-VP B-NP B-VP I-VP B-NP B-VP I-VP B-NP I-NP B-SBAR B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O B-NP O	his mother	promise	she
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8461	she	would allow	him	6	7	7	9	9	10	3.103345242105957E-4	His mother , Joann , promised she would allow him to drive a kart if he got good marks in one of his weakest subjects , Mathematics .	PRP$ NN , NNP , VBD PRP MD VB PRP TO VB DT NN IN PRP VBD JJ NNS IN CD IN PRP$ JJS NNS , NNP .	B-NP I-NP O B-NP O B-VP B-NP B-VP I-VP B-NP B-VP I-VP B-NP I-NP B-SBAR B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O B-NP O	she	allow	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8461	he	got good marks in	one of his weakest subjects	15	16	16	20	20	25	8.711944031864284E-11	His mother , Joann , promised she would allow him to drive a kart if he got good marks in one of his weakest subjects , Mathematics .	PRP$ NN , NNP , VBD PRP MD VB PRP TO VB DT NN IN PRP VBD JJ NNS IN CD IN PRP$ JJS NNS , NNP .	B-NP I-NP O B-NP O B-VP B-NP B-VP I-VP B-NP B-VP I-VP B-NP I-NP B-SBAR B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O B-NP O	he	get mark in	# of his weakest subjects
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8462	Villeneuve	applied	himself	0	1	1	2	2	3	0.42573890834047873	Villeneuve applied himself at school and soon got the marks he required for his mother to fulfill her promise .	NNP VBD PRP IN NN CC RB VBD DT NNS PRP VBD IN PRP$ NN TO VB PRP$ NN .	B-NP B-VP B-NP B-PP B-NP O B-VP I-VP B-NP I-NP B-NP B-VP B-PP B-NP I-NP B-VP I-VP B-NP I-NP O	villeneuve	apply	himself
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8462	Villeneuve	soon got	the marks	0	1	6	8	8	10	0.8230091486470278	Villeneuve applied himself at school and soon got the marks he required for his mother to fulfill her promise .	NNP VBD PRP IN NN CC RB VBD DT NNS PRP VBD IN PRP$ NN TO VB PRP$ NN .	B-NP B-VP B-NP B-PP B-NP O B-VP I-VP B-NP I-NP B-NP B-VP B-PP B-NP I-NP B-VP I-VP B-NP I-NP O	villeneuve	get	the marks
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8462	he	required for	his mother	10	11	11	13	13	15	0.0252422429841151	Villeneuve applied himself at school and soon got the marks he required for his mother to fulfill her promise .	NNP VBD PRP IN NN CC RB VBD DT NNS PRP VBD IN PRP$ NN TO VB PRP$ NN .	B-NP B-VP B-NP B-PP B-NP O B-VP I-VP B-NP I-NP B-NP B-VP B-PP B-NP I-NP B-VP I-VP B-NP I-NP O	he	require for	his mother
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8463	Joann	allowed	him	4	5	5	6	6	7	0.03578639745199605	A year later , Joann allowed him to drive a 100 cc kart at a kart track in Imola .	DT NN RB , NNP VBD PRP TO VB DT CD JJ NN IN DT NN NN IN NNP .	B-NP I-NP B-ADVP O B-NP B-VP B-NP B-VP I-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP O	joann	allow	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8464	Luigi	were impressed by	the Canadian	6	7	11	14	14	16	0.9329384770959793	The owners of the track , Luigi and Massimo Buratti , were impressed by the Canadian and after proving himself in a 100 cc machine , he moved up to the 135 cc version before , on the same day , being allowed onto the Grand Prix circuit with a Formula Four car .	DT NNS IN DT NN , NNP CC NNP NNP , VBD VBN IN DT JJ CC IN VBG PRP IN DT CD JJ NN , PRP VBD RP TO DT CD JJ NN IN , IN DT JJ NN , VBG VBN IN DT NNP NNP NN IN DT NNP CD NN .	B-NP I-NP I-NP I-NP I-NP O B-NP O B-NP I-NP O B-VP I-VP B-PP B-NP I-NP O B-SBAR B-VP B-NP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-PRT B-PP B-NP I-NP I-NP I-NP B-PP O B-PP B-NP I-NP I-NP O B-VP I-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O	luigi	impress by	the canadian
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8464	he	moved up to	the 135 cc version	26	27	27	30	30	34	0.04721309391140693	The owners of the track , Luigi and Massimo Buratti , were impressed by the Canadian and after proving himself in a 100 cc machine , he moved up to the 135 cc version before , on the same day , being allowed onto the Grand Prix circuit with a Formula Four car .	DT NNS IN DT NN , NNP CC NNP NNP , VBD VBN IN DT JJ CC IN VBG PRP IN DT CD JJ NN , PRP VBD RP TO DT CD JJ NN IN , IN DT JJ NN , VBG VBN IN DT NNP NNP NN IN DT NNP CD NN .	B-NP I-NP I-NP I-NP I-NP O B-NP O B-NP I-NP O B-VP I-VP B-PP B-NP I-NP O B-SBAR B-VP B-NP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-PRT B-PP B-NP I-NP I-NP I-NP B-PP O B-PP B-NP I-NP I-NP O B-VP I-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O	he	move up to	the # cc version
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8465	Villeneuve 's uncle	enrolled	him	2	5	9	10	10	11	0.2857736665609163	Soon , Villeneuve 's uncle , Jacques Sr. , enrolled him at the Jim Russell Racing Driver School in Mont Tremblant , Quebec .	RB , NNP POS NN , NNP NNP , VBD PRP IN DT NNP NNP NNP NNP NNP IN NNP NNP , NNP .	B-ADVP O B-NP I-NP I-NP O B-NP I-NP O B-VP B-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP O B-NP O	villeneuve 's uncle	enrol	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8466	Villeneuve 's course	lasted	three days	0	3	3	4	4	6	0.7780307585967258	Villeneuve 's course lasted three days and in that time the Canadian demonstrated a great amount of concentration for a boy of his age .	NNP POS NN VBD CD NNS CC IN DT NN DT JJ VBD DT JJ NN IN NN IN DT NN IN PRP$ NN .	B-NP I-NP I-NP B-VP B-NP I-NP B-PP B-PP B-NP I-NP B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O	villeneuve 's course	last	# days
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8466	the Canadian	demonstrated a great amount of	concentration	10	12	12	17	17	18	0.36365385560659297	Villeneuve 's course lasted three days and in that time the Canadian demonstrated a great amount of concentration for a boy of his age .	NNP POS NN VBD CD NNS CC IN DT NN DT JJ VBD DT JJ NN IN NN IN DT NN IN PRP$ NN .	B-NP I-NP I-NP B-VP B-NP I-NP B-PP B-PP B-NP I-NP B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O	the canadian	demonstrate amount of	concentration
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8467	the young Canadian	received	his diploma and chief instructor Gilbert Pednault	7	10	10	11	11	18	0.5318578355533408	At the end of his course , the young Canadian received his diploma and chief instructor Gilbert Pednault declared Villeneuve as the best student he 'd ever seen .	IN DT NN IN PRP$ NN , DT JJ NNP VBD PRP$ NN CC NN NN NNP NNP VBD NNP IN DT JJS NN PRP MD RB VBN .	B-PP B-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-VP B-NP B-PP B-NP I-NP I-NP B-NP B-VP I-VP I-VP O	the young canadian	receive	his diploma and chief instructor gilbert pednault
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8467	his diploma and chief instructor Gilbert Pednault	declared	Villeneuve	11	18	18	19	19	20	0.49615734394642635	At the end of his course , the young Canadian received his diploma and chief instructor Gilbert Pednault declared Villeneuve as the best student he 'd ever seen .	IN DT NN IN PRP$ NN , DT JJ NNP VBD PRP$ NN CC NN NN NNP NNP VBD NNP IN DT JJS NN PRP MD RB VBN .	B-PP B-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-VP B-NP B-PP B-NP I-NP I-NP B-NP B-VP I-VP I-VP O	his diploma and chief instructor gilbert pednault	declare	villeneuve
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8468	Villeneuve	attended	a racing school	6	7	7	8	8	11	0.20024308015054368	During the summer of 1987 , Villeneuve attended a racing school set up by former instructor Richard Spenard .	IN DT NN IN CD , NNP VBD DT NN NN VBD RP IN JJ NN NNP NNP .	B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP B-VP B-PRT B-NP I-NP I-NP I-NP I-NP O	villeneuve	attend	a racing school
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8468	a racing school	set up by	former instructor Richard Spenard	8	11	11	14	14	18	0.8522249022983822	During the summer of 1987 , Villeneuve attended a racing school set up by former instructor Richard Spenard .	IN DT NN IN CD , NNP VBD DT NN NN VBD RP IN JJ NN NNP NNP .	B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP B-VP B-PRT B-NP I-NP I-NP I-NP I-NP O	a racing school	set up by	former instructor richard spenard
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8469	the Canadian	received guidance in	terms of race craft	8	10	10	13	13	17	0.8066800486659456	In return for helping in the garage , the Canadian received guidance in terms of race craft as he attempted to hone his skills .	IN NN IN VBG IN DT NN , DT JJ VBD NN IN NNS IN NN NN IN PRP VBD TO VB PRP$ NNS .	B-PP B-NP B-PP B-VP B-PP B-NP I-NP O B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP B-SBAR B-NP B-VP I-VP I-VP B-NP I-NP O	the canadian	receive guidance in	terms of race craft
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8470	help	got a license from	Andorra	26	27	33	37	37	38	0.9678560895704093	At the age of seventeen , Villeneuve was too young to obtain a racing license in both his native Canada and Italy and so , with help from the Canadian Automotive Federation , got a license from Andorra .	IN DT NN IN CD , NNP VBD RB JJ TO VB DT NN NN IN DT PRP$ JJ NNP CC NNP CC RB , IN NN IN DT NNP NNP NNP , VBD DT NN IN NNP .	B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-ADJP I-ADJP B-VP I-VP B-NP I-NP I-NP B-PP B-NP B-NP I-NP I-NP I-NP I-NP O B-ADVP O B-PP B-NP B-PP B-NP I-NP I-NP I-NP O B-VP B-NP I-NP B-PP B-NP O	help	get license from	andorra
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8471	the seventeen year old	entered	the Alfa Cup	3	7	7	8	8	11	0.8849723779224125	In 1988 , the seventeen year old entered the Alfa Cup and , against former Formula One drivers Johnny Cecotto and Mauro Baldi , finished the two legged race in tenth position .	IN CD , DT CD NN JJ VBD DT NNP NNP CC , IN JJ NNP CD NNS NNP NNP CC NNP NNP , VBD DT CD JJ NN IN JJ NN .	B-PP B-NP O B-NP I-NP I-NP I-NP B-VP B-NP I-NP I-NP O O B-PP B-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP O B-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP O	the # year old	enter	the alfa cup
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8471	former Formula One drivers Johnny Cecotto	finished	the two legged race	14	20	24	25	25	29	0.798090784409644	In 1988 , the seventeen year old entered the Alfa Cup and , against former Formula One drivers Johnny Cecotto and Mauro Baldi , finished the two legged race in tenth position .	IN CD , DT CD NN JJ VBD DT NNP NNP CC , IN JJ NNP CD NNS NNP NNP CC NNP NNP , VBD DT CD JJ NN IN JJ NN .	B-PP B-NP O B-NP I-NP I-NP I-NP B-VP B-NP I-NP I-NP O O B-PP B-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP O B-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP O	former formula # drivers johnny cecotto	finish	the # legged race
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8472	Villeneuve	was up against	the likes of Riccardo Patrese	6	7	7	10	10	15	0.9310631291433925	Two weeks later at Monza , Villeneuve was up against the likes of Riccardo Patrese and Nicola Larini .	CD NNS RB IN NNP , NNP VBD IN IN DT NNS IN NNP NNP CC NNP NNP .	B-NP I-NP B-ADVP B-PP B-NP O B-NP B-VP B-PRT B-PP B-NP I-NP I-NP I-NP I-NP O B-NP I-NP O	villeneuve	be up against	the likes of riccardo patrese
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8473	Villeneuve	competed in	the Italian Formula Three series	0	1	1	3	3	8	0.9203056199615267	Villeneuve competed in the Italian Formula Three series from 1989 through 1991 , but failed to make an impression .	NNP VBD IN DT NNP NNP NNP NN IN CD IN CD , CC VBD TO VB DT NN .	B-NP B-VP B-PP B-NP I-NP I-NP I-NP I-NP B-PP B-NP B-PP B-NP O O B-VP I-VP I-VP B-NP I-NP O	villeneuve	compete in	the italian formula three series
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8473	1991	failed to make	an impression	11	12	14	17	17	19	0.36462715440298826	Villeneuve competed in the Italian Formula Three series from 1989 through 1991 , but failed to make an impression .	NNP VBD IN DT NNP NNP NNP NN IN CD IN CD , CC VBD TO VB DT NN .	B-NP B-VP B-PP B-NP I-NP I-NP I-NP I-NP B-PP B-NP B-PP B-NP O O B-VP I-VP I-VP B-NP I-NP O	#	fail to make	an impression
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8474	he	raced in	the Japanese Formula Three series	3	4	4	6	6	11	0.523599052735355	In 1992 , he raced in the Japanese Formula Three series , winning three races and placing second in the championship .	IN CD , PRP VBD IN DT NNP NNP NNP NN , VBG CD NNS CC VBG JJ IN DT NN .	B-PP B-NP O B-NP B-VP B-PP B-NP I-NP I-NP I-NP I-NP O B-VP B-NP I-NP O B-VP B-ADVP B-PP B-NP I-NP O	he	race in	the japanese formula three series
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8475	Villeneuve	soon received an invitation from	Craig Pollock	0	1	1	6	6	8	0.8647669012058399	Villeneuve soon received an invitation from Craig Pollock to compete as a one–off in the Trois Rivières Formula Atlantic race , Villeneuve finished the race third and Pollock was impressed by Villeneuve , leading him to arrange for the Canadian to race in the North American Toyota Atlantic series for the upcoming season .	NNP RB VBD DT NN IN NNP NNP TO VB IN DT NN IN DT NNP NNP NNP NNP NN , NNP VBD DT NN JJ CC NNP VBD VBN IN NNP , VBG PRP TO VB IN DT JJ TO NN IN DT NNP NNP NNP NNP NN IN DT JJ NN .	B-NP B-ADVP B-VP B-NP I-NP B-PP B-NP I-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP B-VP I-VP B-PP B-NP O B-VP B-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O	villeneuve	receive invitation from	craig pollock
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8475	Villeneuve	finished	the race third and Pollock	21	22	22	23	23	28	0.4512654192732266	Villeneuve soon received an invitation from Craig Pollock to compete as a one–off in the Trois Rivières Formula Atlantic race , Villeneuve finished the race third and Pollock was impressed by Villeneuve , leading him to arrange for the Canadian to race in the North American Toyota Atlantic series for the upcoming season .	NNP RB VBD DT NN IN NNP NNP TO VB IN DT NN IN DT NNP NNP NNP NNP NN , NNP VBD DT NN JJ CC NNP VBD VBN IN NNP , VBG PRP TO VB IN DT JJ TO NN IN DT NNP NNP NNP NNP NN IN DT JJ NN .	B-NP B-ADVP B-VP B-NP I-NP B-PP B-NP I-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP B-VP I-VP B-PP B-NP O B-VP B-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O	villeneuve	finish	the race third and pollock
